Quarter,Stock,Date,Open,High,Low,Close,Volume,PercentChangePrice,PercentChangeVolumeOverLastWk,PreviousWeeksVolume,NextWeeksOpen,NextWeeksClose,PercentChangeNextWeeksPrice,DaysToNextDividend,PercentReturnNextDividend,,,,
2,KO,5/6/2011,$67.76 ,$67.93 ,$66.40 ,$66.90 ,33947562,-0.0126919,-0.23890133,44603365,$66.86 ,$68.18 ,0.01974270,38,0.00702541,,,,
2,KO,5/13/2011,$66.86 ,$68.77 ,$66.83 ,$68.18 ,32166394,0.0197427,-0.05246822,33947562,$68.10 ,$68.30 ,0.00293686,31,0.00689352,,,,
2,KO,5/20/2011,$68.10 ,$68.70 ,$67.50 ,$68.30 ,32520067,0.0029369,0.01099511,32166394,$67.59 ,$66.51 ,-0.01597870,24,0.00688141,,,,
2,KO,5/27/2011,$67.59 ,$67.90 ,$66.30 ,$66.51 ,26066805,-0.0159787,-0.19843938,32520067,$66.94 ,$65.53 ,-0.02106360,17,0.00706661,,,,
2,KO,6/3/2011,$66.94 ,$67.24 ,$65.21 ,$65.53 ,31192400,-0.0210636,0.19663304,26066805,$65.51 ,$65.39 ,-0.00183178,10,0.00717229,,,,
2,KO,6/10/2011,$65.51 ,$68.05 ,$65.07 ,$65.39 ,30422351,-0.0018318,-0.02468707,31192400,$65.10 ,$65.62 ,0.00798771,3,0.00718764,,,,
2,KO,6/17/2011,$65.10 ,$66.23 ,$64.64 ,$65.62 ,43194922,0.0079877,0.41984168,30422351,$65.37 ,$64.93 ,-0.00673092,88,0.00716245,,,,
2,KO,6/24/2011,$65.37 ,$66.82 ,$64.43 ,$64.93 ,49806614,-0.0067309,0.15306642,43194922,$64.85 ,$68.09 ,0.04996140,81,0.00723856,,,,
2,MCD,4/1/2011,$75.55 ,$76.50 ,$74.87 ,$75.99 ,17977737,0.0058240,-0.24708276,23877441,$76.31 ,$76.04 ,-0.00353820,56,0.00802737,,,,
2,MCD,4/8/2011,$76.31 ,$76.91 ,$75.66 ,$76.04 ,22337802,-0.0035382,0.24252580,17977737,$76.15 ,$77.38 ,0.01615230,49,0.00802209,,,,
2,MCD,4/15/2011,$76.15 ,$77.54 ,$75.83 ,$77.38 ,21670715,0.0161523,-0.02986359,22337802,$76.89 ,$76.91 ,0.00026011,42,0.00788317,,,,
2,MCD,4/21/2011,$76.89 ,$78.41 ,$76.40 ,$76.91 ,17718174,0.0002601,-0.18239089,21670715,$77.15 ,$78.31 ,0.01503560,36,0.00793135,,,,
2,MCD,4/29/2011,$77.15 ,$78.59 ,$76.54 ,$78.31 ,22923015,0.0150356,0.29375719,17718174,$78.40 ,$78.70 ,0.00382653,28,0.00778955,,,,
2,MCD,5/6/2011,$78.40 ,$79.37 ,$78.20 ,$78.70 ,26460318,0.0038265,0.15431229,22923015,$79.46 ,$80.74 ,0.01610870,21,0.00775095,,,,
2,MCD,5/13/2011,$79.46 ,$80.91 ,$79.08 ,$80.74 ,26573357,0.0161087,0.00427202,26460318,$80.44 ,$82.33 ,0.02349580,14,0.00755512,,,,
2,MCD,5/20/2011,$80.44 ,$82.85 ,$80.44 ,$82.33 ,27816875,0.0234958,0.04679567,26573357,$81.53 ,$81.62 ,0.00110389,7,0.00740921,,,,
2,MCD,5/27/2011,$81.53 ,$83.08 ,$81.49 ,$81.62 ,26628471,0.0011039,-0.04272241,27816875,$82.13 ,$80.54 ,-0.01935960,0,0.00747366,,,,
2,MCD,6/3/2011,$82.13 ,$82.25 ,$80.01 ,$80.54 ,23382621,-0.0193596,-0.12189397,26628471,$80.60 ,$80.36 ,-0.00297767,88,0.00757388,,,,
2,MCD,6/10/2011,$80.60 ,$82.23 ,$80.00 ,$80.36 ,31264251,-0.0029777,0.33707214,23382621,$80.43 ,$82.52 ,0.02598530,81,0.00759084,,,,
2,MCD,6/17/2011,$80.43 ,$82.72 ,$80.39 ,$82.52 ,27515629,0.0259853,-0.11990123,31264251,$82.32 ,$81.84 ,-0.00583090,74,0.00739215,,,,
2,MCD,6/24/2011,$82.32 ,$83.09 ,$81.40 ,$81.84 ,28303321,-0.0058309,0.02862708,27515629,$81.51 ,$85.65 ,0.05079130,67,0.00745357,,,,
2,MMM,4/1/2011,$92.42 ,$94.33 ,$91.90 ,$93.13 ,14958061,0.0076823,-0.00082443,14970403,$92.68 ,$93.22 ,0.00582650,47,0.00590572,,,,
2,MMM,4/8/2011,$92.68 ,$94.10 ,$92.60 ,$93.22 ,12672220,0.0058265,-0.15281667,14958061,$93.59 ,$92.82 ,-0.00822737,40,0.00590002,,,,
2,MMM,4/15/2011,$93.59 ,$94.64 ,$91.75 ,$92.82 ,15375510,-0.0082274,0.21332411,12672220,$91.94 ,$93.92 ,0.02153580,33,0.00592545,,,,
2,MMM,4/21/2011,$91.94 ,$94.42 ,$90.58 ,$93.92 ,9718851,0.0215358,-0.36790058,15375510,$93.91 ,$97.21 ,0.03514000,27,0.00585605,,,,
2,MMM,4/29/2011,$93.91 ,$97.50 ,$93.27 ,$97.21 ,20655611,0.0351400,1.12531409,9718851,$97.58 ,$95.60 ,-0.02029100,19,0.00565785,,,,
2,MMM,5/6/2011,$97.58 ,$97.95 ,$94.40 ,$95.60 ,17031494,-0.0202910,-0.17545436,20655611,$95.30 ,$96.01 ,0.00745016,12,0.00575314,,,,
2,MMM,5/13/2011,$95.30 ,$97.18 ,$94.44 ,$96.01 ,15657591,0.0074502,-0.08066838,17031494,$95.54 ,$93.56 ,-0.02072430,5,0.00572857,,,,
2,MMM,5/20/2011,$95.54 ,$96.23 ,$92.75 ,$93.56 ,16596686,-0.0207243,0.05997698,15657591,$92.29 ,$93.47 ,0.01278580,89,0.00587858,,,,
2,MMM,5/27/2011,$92.29 ,$93.47 ,$91.38 ,$93.47 ,11695384,0.0127858,-0.29531811,16596686,$94.05 ,$90.70 ,-0.03561940,82,0.00588424,,,,
2,MMM,6/3/2011,$94.05 ,$94.68 ,$90.19 ,$90.70 ,12491882,-0.0356194,0.06810362,11695384,$90.38 ,$90.73 ,0.00387254,75,0.00606395,,,,
2,MMM,6/10/2011,$90.38 ,$92.43 ,$90.24 ,$90.73 ,14734714,0.0038725,0.17954316,12491882,$91.14 ,$91.78 ,0.00702216,68,0.00606194,,,,
2,MMM,6/17/2011,$91.14 ,$92.99 ,$90.58 ,$91.78 ,15549946,0.0070222,0.05532730,14734714,$91.42 ,$90.89 ,-0.00579742,61,0.00599259,,,,
2,MMM,6/24/2011,$91.42 ,$93.92 ,$90.68 ,$90.89 ,15126028,-0.0057974,-0.02726170,15549946,$91.08 ,$96.67 ,0.06137460,54,0.00605127,,,,
2,MRK,4/1/2011,$32.54 ,$33.48 ,$32.39 ,$33.07 ,60348951,0.0162876,-0.08749097,66135182,$33.34 ,$33.67 ,0.00989802,73,0.01149080,,,,
2,MRK,4/8/2011,$33.34 ,$33.70 ,$33.01 ,$33.67 ,64799122,0.0098980,0.07374065,60348951,$33.68 ,$34.51 ,0.02464370,66,0.01128600,,,,
2,MRK,4/15/2011,$33.68 ,$34.97 ,$33.27 ,$34.51 ,85533686,0.0246437,0.31998218,64799122,$34.20 ,$34.04 ,-0.00467836,59,0.01101130,,,,
2,MRK,4/21/2011,$34.20 ,$34.29 ,$33.51 ,$34.04 ,47226349,-0.0046784,-0.44786258,85533686,$33.70 ,$35.95 ,0.06676560,53,0.01116330,,,,
2,MRK,4/29/2011,$33.70 ,$36.25 ,$33.63 ,$35.95 ,83960030,0.0667656,0.77782174,47226349,$36.44 ,$36.39 ,-0.00137212,45,0.01057020,,,,
2,MRK,5/6/2011,$36.44 ,$36.75 ,$35.95 ,$36.39 ,82810421,-0.0013721,-0.01369234,83960030,$36.11 ,$37.08 ,0.02686240,38,0.01044240,,,,
2,MRK,5/13/2011,$36.11 ,$37.30 ,$36.10 ,$37.08 ,59693542,0.0268624,-0.27915423,82810421,$37.06 ,$37.06 ,0.00000000,31,0.01024810,,,,
2,MRK,5/20/2011,$37.06 ,$37.65 ,$36.69 ,$37.06 ,74833386,0.0000000,0.25362616,59693542,$36.67 ,$36.21 ,-0.01254430,24,0.01025360,,,,
2,MRK,5/27/2011,$36.67 ,$37.04 ,$36.10 ,$36.21 ,52416661,-0.0125443,-0.29955513,74833386,$36.39 ,$35.82 ,-0.01566360,17,0.01049430,,,,
2,MRK,6/3/2011,$36.39 ,$36.76 ,$35.76 ,$35.82 ,46564832,-0.0156636,-0.11164063,52416661,$35.70 ,$35.45 ,-0.00700280,10,0.01060860,,,,
2,MRK,6/10/2011,$35.70 ,$36.38 ,$35.36 ,$35.45 ,57259558,-0.0070028,0.22967389,46564832,$35.03 ,$35.39 ,0.01027690,3,0.01071930,,,,
2,MRK,6/17/2011,$35.03 ,$35.88 ,$34.99 ,$35.39 ,57933495,0.0102769,0.01176986,57259558,$35.29 ,$34.55 ,-0.02096910,88,0.01073750,,,,
2,MRK,6/24/2011,$35.29 ,$35.97 ,$34.50 ,$34.55 ,63163236,-0.0209691,0.09027146,57933495,$34.60 ,$35.60 ,0.02890170,81,0.01099860,,,,
2,MSFT,4/1/2011,$25.66 ,$25.72 ,$25.30 ,$25.48 ,258143967,-0.0070148,0.18662213,217545216,$25.45 ,$26.07 ,0.02436150,46,0.00627944,,,,
2,MSFT,4/8/2011,$25.45 ,$26.31 ,$25.41 ,$26.07 ,260749872,0.0243615,0.01009477,258143967,$26.19 ,$25.37 ,-0.03130970,39,0.00613732,,,,
2,MSFT,4/15/2011,$26.19 ,$26.25 ,$25.09 ,$25.37 ,229693684,-0.0313097,-0.11910337,260749872,$25.10 ,$25.52 ,0.01673310,32,0.00630666,,,,
2,MSFT,4/21/2011,$25.10 ,$26.00 ,$24.72 ,$25.52 ,158547201,0.0167331,-0.30974506,229693684,$25.56 ,$25.92 ,0.01408450,26,0.00626959,,,,
2,MSFT,4/29/2011,$25.56 ,$26.87 ,$25.34 ,$25.92 ,554889924,0.0140845,2.49984056,158547201,$25.94 ,$25.87 ,-0.00269854,18,0.00617284,,,,
2,MSFT,5/6/2011,$25.94 ,$26.25 ,$25.48 ,$25.87 ,346656165,-0.0026985,-0.37527039,554889924,$25.80 ,$25.03 ,-0.02984500,11,0.00618477,,,,
2,MSFT,5/13/2011,$25.80 ,$25.96 ,$24.95 ,$25.03 ,382293426,-0.0298450,0.10280291,346656165,$24.96 ,$24.49 ,-0.01883010,4,0.00639233,,,,
2,MSFT,5/20/2011,$24.96 ,$25.07 ,$24.25 ,$24.49 ,311462943,-0.0188301,-0.18527780,382293426,$24.21 ,$24.76 ,0.02271790,88,0.00653328,,,,
2,MSFT,5/27/2011,$24.21 ,$25.03 ,$24.03 ,$24.76 ,213316051,0.0227179,-0.31511579,311462943,$24.96 ,$23.90 ,-0.04246790,81,0.00646204,,,,
2,MSFT,6/3/2011,$24.96 ,$25.10 ,$23.84 ,$23.90 ,246418070,-0.0424679,0.15517829,213316051,$23.90 ,$23.70 ,-0.00836820,74,0.00669456,,,,
2,MSFT,6/10/2011,$23.90 ,$24.25 ,$23.69 ,$23.70 ,230307366,-0.0083682,-0.06537956,246418070,$23.79 ,$24.26 ,0.01975620,67,0.00675106,,,,
2,MSFT,6/17/2011,$23.79 ,$29.05 ,$23.65 ,$24.26 ,280430166,0.0197562,0.21763438,230307366,$24.17 ,$24.30 ,0.00537857,60,0.00659522,,,,
2,MSFT,6/24/2011,$24.17 ,$24.86 ,$24.16 ,$24.30 ,309206180,0.0053786,0.10261383,280430166,$24.23 ,$26.02 ,0.07387540,53,0.00658436,,,,
2,PFE,4/1/2011,$20.42 ,$20.57 ,$20.11 ,$20.38 ,170424399,-0.0019589,-0.21068618,215914627,$20.55 ,$20.46 ,-0.00437956,40,0.00981354,,,,
2,PFE,4/8/2011,$20.55 ,$20.61 ,$20.15 ,$20.46 ,199157969,-0.0043796,0.16860010,170424399,$20.55 ,$20.53 ,-0.00097324,33,0.00977517,,,,
2,PFE,4/15/2011,$20.55 ,$20.75 ,$20.33 ,$20.53 ,209481824,-0.0009732,0.05183752,199157969,$20.32 ,$19.79 ,-0.02608270,26,0.00974184,,,,
2,PFE,4/21/2011,$20.32 ,$20.88 ,$19.79 ,$19.79 ,143338656,-0.0260827,-0.31574657,209481824,$19.95 ,$20.97 ,0.05112780,20,0.01010610,,,,
2,PFE,4/29/2011,$19.95 ,$21.06 ,$19.90 ,$20.97 ,205782608,0.0511278,0.43563930,143338656,$21.14 ,$20.55 ,-0.02790920,12,0.00953743,,,,
2,PFE,5/6/2011,$21.14 ,$21.20 ,$20.07 ,$20.55 ,273973053,-0.0279092,0.33137127,205782608,$20.53 ,$20.92 ,0.01899660,5,0.00973236,,,,
2,PFE,5/13/2011,$20.53 ,$20.99 ,$20.45 ,$20.92 ,180162306,0.0189966,-0.34240866,273973053,$20.84 ,$20.69 ,-0.00719770,82,0.00956023,,,,
2,PFE,5/20/2011,$20.84 ,$21.28 ,$20.68 ,$20.69 ,249113161,-0.0071977,0.38271521,180162306,$20.49 ,$20.93 ,0.02147390,75,0.00966651,,,,
2,PFE,5/27/2011,$20.49 ,$20.98 ,$20.35 ,$20.93 ,162550095,0.0214739,-0.34748492,249113161,$21.00 ,$20.84 ,-0.00761905,68,0.00955566,,,,
2,PFE,6/3/2011,$21.00 ,$21.45 ,$20.66 ,$20.84 ,169014117,-0.0076191,0.03976634,162550095,$20.82 ,$20.11 ,-0.03410180,61,0.00959693,,,,
2,PFE,6/10/2011,$20.82 ,$20.97 ,$20.04 ,$20.11 ,196181321,-0.0341018,0.16073926,169014117,$20.08 ,$20.26 ,0.00896414,54,0.00994530,,,,
2,PFE,6/17/2011,$20.08 ,$20.73 ,$20.03 ,$20.26 ,229372501,0.0089641,0.16918624,196181321,$20.09 ,$20.08 ,-0.00049776,47,0.00987167,,,,
2,PFE,6/24/2011,$20.09 ,$20.96 ,$20.08 ,$20.08 ,259247639,-0.0004978,0.13024725,229372501,$20.10 ,$20.75 ,0.03233830,40,0.00996016,,,,
2,PG,4/1/2011,$61.08 ,$62.30 ,$60.61 ,$62.08 ,43453701,0.0163720,0.05084613,41351155,$62.17 ,$61.90 ,-0.00434293,26,0.00853737,,,,
2,PG,4/8/2011,$62.17 ,$62.33 ,$61.47 ,$61.90 ,38792072,-0.0043429,-0.10727807,43453701,$62.02 ,$64.18 ,0.03482750,19,0.00856220,,,,
2,PG,4/15/2011,$62.02 ,$64.21 ,$61.90 ,$64.18 ,51918017,0.0348275,0.33836669,38792072,$63.67 ,$63.27 ,-0.00628239,12,0.00825802,,,,
2,PG,4/21/2011,$63.67 ,$64.34 ,$63.27 ,$63.27 ,29487333,-0.0062824,-0.43204046,51918017,$63.08 ,$64.90 ,0.02885230,6,0.00837680,,,,
2,PG,4/29/2011,$63.08 ,$65.10 ,$62.60 ,$64.90 ,53544624,0.0288523,0.81585171,29487333,$65.24 ,$65.27 ,0.00045984,82,0.00816641,,,,
2,PG,5/6/2011,$65.24 ,$66.50 ,$64.90 ,$65.27 ,55046479,0.0004598,0.02804866,53544624,$64.93 ,$66.86 ,0.02972430,75,0.00812012,,,,
2,PG,5/13/2011,$64.93 ,$67.31 ,$64.86 ,$66.86 ,49677302,0.0297243,-0.09753897,55046479,$66.66 ,$67.36 ,0.01050100,68,0.00792701,,,,
2,PG,5/20/2011,$66.66 ,$67.72 ,$66.51 ,$67.36 ,47738539,0.0105010,-0.03902714,49677302,$66.80 ,$66.20 ,-0.00898204,61,0.00786817,,,,
2,PG,5/27/2011,$66.80 ,$67.20 ,$65.70 ,$66.20 ,37114265,-0.0089820,-0.22255130,47738539,$66.33 ,$65.43 ,-0.01356850,54,0.00800604,,,,
2,PG,6/3/2011,$66.33 ,$67.00 ,$56.57 ,$65.43 ,37312488,-0.0135685,0.00534088,37114265,$65.36 ,$64.70 ,-0.01009790,47,0.00810026,,,,
2,PG,6/10/2011,$65.36 ,$65.64 ,$64.65 ,$64.70 ,48599369,-0.0100979,0.30249607,37312488,$64.65 ,$64.69 ,0.00061872,40,0.00819165,,,,
2,PG,6/17/2011,$64.65 ,$65.22 ,$63.33 ,$64.69 ,46861128,0.0006187,-0.03576674,48599369,$64.51 ,$62.59 ,-0.02976280,33,0.00819292,,,,
2,PG,6/24/2011,$64.51 ,$65.29 ,$62.44 ,$62.59 ,53025186,-0.0297628,0.13153883,46861128,$62.76 ,$64.27 ,0.02405990,26,0.00846781,,,,
2,T,4/1/2011,$29.02 ,$30.97 ,$28.90 ,$30.62 ,384284485,0.0551344,1.27245654,169105318,$30.74 ,$30.71 ,-0.00097593,5,0.01404310,,,,
2,T,4/8/2011,$30.74 ,$31.00 ,$29.99 ,$30.71 ,148206324,-0.0009759,-0.61433175,384284485,$30.75 ,$30.65 ,-0.00325203,89,0.01400200,,,,
2,T,4/15/2011,$30.75 ,$30.84 ,$30.01 ,$30.65 ,108080405,-0.0032520,-0.27074364,148206324,$30.42 ,$30.68 ,0.00854701,82,0.01402940,,,,
2,T,4/21/2011,$30.42 ,$30.68 ,$29.91 ,$30.68 ,76563904,0.0085470,-0.29160236,108080405,$30.67 ,$31.12 ,0.01467230,76,0.01401560,,,,
2,T,4/29/2011,$30.67 ,$31.82 ,$30.43 ,$31.12 ,112339712,0.0146723,0.46726729,76563904,$31.60 ,$31.26 ,-0.01075950,68,0.01381750,,,,
2,T,5/6/2011,$31.60 ,$31.94 ,$31.03 ,$31.26 ,156030184,-0.0107595,0.38891387,112339712,$31.20 ,$31.41 ,0.00673077,61,0.01375560,,,,
2,T,5/13/2011,$31.20 ,$31.79 ,$31.05 ,$31.41 ,92523592,0.0067308,-0.40701479,156030184,$31.32 ,$31.32 ,0.00000000,54,0.01368990,,,,
2,T,5/20/2011,$31.32 ,$31.77 ,$30.90 ,$31.32 ,102539987,0.0000000,0.10825774,92523592,$31.00 ,$31.29 ,0.00935484,47,0.01372920,,,,
2,T,5/27/2011,$31.00 ,$31.30 ,$30.92 ,$31.29 ,73854767,0.0093548,-0.27974667,102539987,$31.48 ,$30.65 ,-0.02636590,40,0.01374240,,,,
2,T,6/3/2011,$31.48 ,$31.65 ,$30.52 ,$30.65 ,85085937,-0.0263659,0.15207102,73854767,$30.55 ,$30.34 ,-0.00687398,33,0.01402940,,,,
2,T,6/10/2011,$30.55 ,$30.61 ,$30.11 ,$30.34 ,95255686,-0.0068740,0.11952327,85085937,$30.28 ,$30.77 ,0.01618230,26,0.01417270,,,,
2,T,6/17/2011,$30.28 ,$30.95 ,$30.17 ,$30.77 ,114504788,0.0161823,0.20207825,95255686,$30.66 ,$30.44 ,-0.00717547,19,0.01397470,,,,
2,T,6/24/2011,$30.66 ,$31.33 ,$30.29 ,$30.44 ,116043866,-0.0071755,0.01344117,114504788,$30.65 ,$31.68 ,0.03360520,12,0.01412610,,,,
2,TRV,4/1/2011,$59.09 ,$60.01 ,$58.37 ,$59.71 ,16608737,0.0104925,0.17569654,14126721,$59.83 ,$59.58 ,-0.00417851,68,0.00686652,,,,
2,TRV,4/8/2011,$59.83 ,$60.00 ,$59.11 ,$59.58 ,12307164,-0.0041785,-0.25899459,16608737,$59.85 ,$59.80 ,-0.00083542,61,0.00688150,,,,
2,TRV,4/15/2011,$59.85 ,$60.85 ,$59.00 ,$59.80 ,15459751,-0.0008354,0.25615869,12307164,$59.32 ,$61.32 ,0.03371540,54,0.00685619,,,,
2,TRV,4/21/2011,$59.32 ,$61.32 ,$58.07 ,$61.32 ,10135730,0.0337154,-0.34437948,15459751,$61.32 ,$63.28 ,0.03196350,48,0.00668624,,,,
2,TRV,4/29/2011,$61.32 ,$63.37 ,$60.91 ,$63.28 ,16046782,0.0319635,0.58318957,10135730,$63.56 ,$63.43 ,-0.00204531,40,0.00647914,,,,
2,TRV,5/6/2011,$63.56 ,$64.17 ,$62.85 ,$63.43 ,14335889,-0.0020453,-0.10661907,16046782,$63.23 ,$62.33 ,-0.01423380,33,0.00646382,,,,
2,TRV,5/13/2011,$63.23 ,$64.09 ,$62.18 ,$62.33 ,14388418,-0.0142338,0.00366416,14335889,$62.52 ,$62.25 ,-0.00431862,26,0.00657789,,,,
2,TRV,5/20/2011,$62.52 ,$63.11 ,$62.13 ,$62.25 ,11795580,-0.0043186,-0.18020313,14388418,$61.74 ,$61.52 ,-0.00356333,19,0.00658635,,,,
2,TRV,5/27/2011,$61.74 ,$62.00 ,$60.36 ,$61.52 ,12344531,-0.0035633,0.04653870,11795580,$61.95 ,$61.18 ,-0.01242940,12,0.00666450,,,,
2,TRV,6/3/2011,$61.95 ,$62.25 ,$60.59 ,$61.18 ,13535632,-0.0124294,0.09648815,12344531,$61.35 ,$59.21 ,-0.03488180,5,0.00670154,,,,
2,TRV,6/10/2011,$61.35 ,$61.68 ,$58.71 ,$59.21 ,18091902,-0.0348818,0.33661302,13535632,$59.12 ,$57.92 ,-0.02029770,89,0.00692451,,,,
2,TRV,6/17/2011,$59.12 ,$59.32 ,$57.36 ,$57.92 ,20647583,-0.0202977,0.14126105,18091902,$57.57 ,$56.68 ,-0.01545940,82,0.00707873,,,,
2,TRV,6/24/2011,$57.57 ,$58.28 ,$56.12 ,$56.68 ,20959450,-0.0154594,0.01510429,20647583,$56.83 ,$59.11 ,0.04011970,75,0.00723359,,,,
2,UTX,4/1/2011,$83.75 ,$85.95 ,$83.26 ,$85.32 ,16314122,0.0187463,-0.14283853,19032729,$85.66 ,$84.81 ,-0.00992295,47,0.00562588,,,,
2,UTX,4/8/2011,$85.66 ,$86.00 ,$84.18 ,$84.81 ,11690792,-0.0099230,-0.28339435,16314122,$85.00 ,$83.45 ,-0.01823530,40,0.00565971,,,,
2,UTX,4/15/2011,$85.00 ,$85.56 ,$82.70 ,$83.45 ,17017620,-0.0182353,0.45564304,11690792,$82.60 ,$87.10 ,0.05447940,33,0.00575195,,,,
2,UTX,4/21/2011,$82.60 ,$87.10 ,$81.10 ,$87.10 ,16859647,0.0544794,-0.00928291,17017620,$87.00 ,$89.58 ,0.02965520,27,0.00551091,,,,
2,UTX,4/29/2011,$87.00 ,$89.80 ,$86.29 ,$89.58 ,20800024,0.0296552,0.23371646,16859647,$90.03 ,$89.21 ,-0.00910807,19,0.00535834,,,,
2,UTX,5/6/2011,$90.03 ,$90.67 ,$85.80 ,$89.21 ,21797524,-0.0091081,0.04795668,20800024,$88.88 ,$88.98 ,0.00112511,12,0.00538056,,,,
2,UTX,5/13/2011,$88.88 ,$90.18 ,$88.35 ,$88.98 ,17420630,0.0011251,-0.20079776,21797524,$88.46 ,$87.50 ,-0.01085240,5,0.00539447,,,,
2,UTX,5/20/2011,$88.46 ,$89.25 ,$86.65 ,$87.50 ,22021867,-0.0108524,0.26412575,17420630,$86.41 ,$86.33 ,-0.00092582,89,0.00548571,,,,
2,UTX,5/27/2011,$86.41 ,$86.72 ,$85.21 ,$86.33 ,15097865,-0.0009258,-0.31441485,22021867,$87.00 ,$83.24 ,-0.04321840,82,0.00556006,,,,
2,UTX,6/3/2011,$87.00 ,$87.79 ,$82.43 ,$83.24 ,21179642,-0.0432184,0.40282364,15097865,$82.93 ,$82.70 ,-0.00277342,75,0.00576646,,,,
2,UTX,6/10/2011,$82.93 ,$84.52 ,$82.60 ,$82.70 ,20109892,-0.0027734,-0.05050841,21179642,$82.92 ,$84.57 ,0.01989870,68,0.00580411,,,,
2,UTX,6/17/2011,$82.92 ,$85.26 ,$82.52 ,$84.57 ,22074891,0.0198987,0.09771306,20109892,$84.36 ,$84.33 ,-0.00035562,61,0.00567577,,,,
2,UTX,6/24/2011,$84.36 ,$86.21 ,$83.69 ,$84.33 ,20775217,-0.0003556,-0.05887567,22074891,$84.01 ,$90.13 ,0.07284850,54,0.00569192,,,,
2,VZ,4/1/2011,$37.44 ,$38.95 ,$37.42 ,$38.47 ,96766651,0.0275107,0.21559779,79604168,$38.53 ,$37.72 ,-0.02102260,5,0.01273720,,,,
2,VZ,4/8/2011,$38.53 ,$38.70 ,$37.26 ,$37.72 ,62429599,-0.0210226,-0.35484386,96766651,$37.75 ,$37.85 ,0.00264901,89,0.01299050,,,,
2,VZ,4/15/2011,$37.75 ,$38.00 ,$37.34 ,$37.85 ,55355691,0.0026490,-0.11331016,62429599,$37.60 ,$36.91 ,-0.01835110,82,0.01294580,,,,
2,VZ,4/21/2011,$37.60 ,$38.00 ,$36.91 ,$36.91 ,37735134,-0.0183511,-0.31831518,55355691,$37.07 ,$37.78 ,0.01915300,76,0.01327550,,,,
2,VZ,4/29/2011,$37.07 ,$38.42 ,$36.82 ,$37.78 ,68330713,0.0191530,0.81079821,37735134,$38.33 ,$37.28 ,-0.02739370,68,0.01296980,,,,
2,VZ,5/6/2011,$38.33 ,$38.33 ,$36.90 ,$37.28 ,84281362,-0.0273937,0.23343308,68330713,$37.28 ,$37.26 ,-0.00053648,61,0.01314380,,,,
2,VZ,5/13/2011,$37.28 ,$37.68 ,$36.95 ,$37.26 ,50917728,-0.0005365,-0.39586017,84281362,$37.26 ,$37.15 ,-0.00295223,54,0.01315080,,,,
2,VZ,5/20/2011,$37.26 ,$37.41 ,$36.80 ,$37.15 ,53263954,-0.0029522,0.04607876,50917728,$36.75 ,$36.67 ,-0.00217687,47,0.01318980,,,,
2,VZ,5/27/2011,$36.75 ,$37.03 ,$36.24 ,$36.67 ,43400125,-0.0021769,-0.18518770,53263954,$36.91 ,$35.63 ,-0.03467890,40,0.01336240,,,,
2,VZ,6/3/2011,$36.91 ,$36.99 ,$35.60 ,$35.63 ,50174214,-0.0346789,0.15608455,43400125,$35.57 ,$35.19 ,-0.01068320,33,0.01375250,,,,
2,VZ,6/10/2011,$35.57 ,$36.14 ,$35.16 ,$35.19 ,72100710,-0.0106832,0.43700726,50174214,$35.23 ,$35.51 ,0.00794777,26,0.01392440,,,,
2,VZ,6/17/2011,$35.23 ,$35.92 ,$34.94 ,$35.51 ,69585912,0.0079478,-0.03487896,72100710,$35.35 ,$36.00 ,0.01838760,19,0.01379890,,,,
2,VZ,6/24/2011,$35.35 ,$36.17 ,$35.20 ,$36.00 ,82375230,0.0183876,0.18379177,69585912,$36.00 ,$37.80 ,0.05000000,12,0.01361110,,,,
2,WMT,4/1/2011,$52.31 ,$52.74 ,$51.89 ,$52.13 ,44519431,-0.0034410,-0.16607132,53385178,$52.31 ,$52.54 ,0.00439686,40,0.00709764,,,,
2,WMT,4/8/2011,$52.31 ,$53.24 ,$52.06 ,$52.54 ,48382262,0.0043969,0.08676730,44519431,$52.54 ,$53.55 ,0.01922340,33,0.00704225,,,,
2,WMT,4/15/2011,$52.54 ,$53.96 ,$52.40 ,$53.55 ,45662991,0.0192234,-0.05620388,48382262,$53.08 ,$53.58 ,0.00941974,26,0.00690943,,,,
2,WMT,4/21/2011,$53.08 ,$53.95 ,$52.91 ,$53.58 ,23073491,0.0094197,-0.49470040,45662991,$53.60 ,$54.98 ,0.02574630,20,0.00690556,,,,
2,WMT,4/29/2011,$53.60 ,$55.16 ,$53.23 ,$54.98 ,47159044,0.0257463,1.04386254,23073491,$55.08 ,$55.02 ,-0.00108932,12,0.00672972,,,,
2,WMT,5/6/2011,$55.08 ,$55.79 ,$53.20 ,$55.02 ,46668727,-0.0010893,-0.01039709,47159044,$54.97 ,$55.72 ,0.01364380,5,0.00672483,,,,
2,WMT,5/13/2011,$54.97 ,$56.03 ,$54.70 ,$55.72 ,42649301,0.0136438,-0.08612675,46668727,$55.61 ,$55.29 ,-0.00575436,89,0.00664034,,,,
2,WMT,5/20/2011,$55.61 ,$56.47 ,$54.95 ,$55.29 ,56695842,-0.0057544,0.32934985,42649301,$54.90 ,$54.70 ,-0.00364299,82,0.00669199,,,,
2,WMT,5/27/2011,$54.90 ,$55.50 ,$54.10 ,$54.70 ,35560853,-0.0036430,-0.37277847,56695842,$54.88 ,$53.66 ,-0.02223030,75,0.00676417,,,,
